sample.no,year,date,sanctuary,status,site.new,complexity,depth,size.class,count
1964,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,0,all,0
1965,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,all,0
1966,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,all,2
1967,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,all,1
1968,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,all,0
1969,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,all,1
1970,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,0,all,0
1971,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,all,0
1972,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,all,0
1973,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,all,4
1974,2019,2019-01-24T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,0,all,0
1975,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,2,all,0
1976,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,1.5,all,0
1977,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,1.5,all,0
1978,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2.5,all,0
1979,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,2
1980,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,3
1981,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,3,all,0
1982,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,1
1983,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,3
1984,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,2.4,all,0
1985,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,2
1986,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2.5,all,0
1987,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,0
1988,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2.5,all,0
1989,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,3
1990,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,2
1991,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,0
1992,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2.5,all,0
1993,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,2
1994,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,2,all,2
1995,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,3,all,4
1996,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2.5,all,0
1997,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,2,all,2
1998,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,2.5,all,0
1999,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,1,2,all,0
2000,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2,all,0
2001,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2.5,all,0
2002,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,2,2,all,0
2003,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,3,2,all,0
2004,2020,2020-01-23T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Little Salmon,4,2,all,0
2005,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,2,all,0
2006,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,3,all,0
2007,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,3,all,0
2008,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,3.5,all,0
2009,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,3.5,all,0
2010,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,3.5,all,0
2011,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2,all,4
2012,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2,all,6
2013,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,5,all,0
2014,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,3,all,0
2015,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,1.2,all,0
2016,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,2,all,0
2017,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,1.8,all,0
2018,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,2.2,all,0
2019,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2.2,all,7
2020,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,1.3,all,1
2021,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,2.1,all,0
2022,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2.2,all,1
2023,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2.1,all,1
2024,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,0,2.8,all,0
2025,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,1.4,all,0
2026,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,1.7,all,0
2027,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,1.5,all,0
2028,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2,all,5
2029,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,0,1.5,all,0
2030,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,1.8,all,0
2031,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,3,2,all,0
2032,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,4,2,all,7
2033,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,2,2,all,0
2034,2020,2020-01-20T00:00:00Z,Parker Point,No-take,Parker Point.No-take.Parker Point,1,2.5,all,0
2035,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,1.5,all,0
2036,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,2.5,all,1
2037,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,2.5,all,0
2038,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1,all,0
2039,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,3.5,all,0
2040,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,2,all,0
2041,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,4,2.5,all,0
2042,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,3,all,0
2043,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,2.5,all,0
2044,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,2,all,0
2045,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1,all,9
2046,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1.5,all,3
2047,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2048,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2049,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1.5,all,3
2050,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2051,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,2
2052,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2053,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1.5,all,11
2054,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1.5,all,2
2055,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2056,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1.5,all,0
2057,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2058,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,1.5,all,0
2059,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,1,1.5,all,0
2060,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,1.5,all,0
2061,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,1,1.5,all,0
2062,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,2,2,all,0
2063,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,2.7,all,0
2064,2020,2020-01-20T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Parker Point,3,2.3,all,0
2065,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,2.5,all,0
2066,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,2.5,all,1
2067,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,2,all,0
2068,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,1.5,all,1
2069,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,3.5,all,0
2070,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,3.5,all,1
2071,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,3.5,all,0
2072,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,3,all,0
2073,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,4,all,0
2074,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,2,all,0
2075,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,1.4,all,5
2076,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,1.3,all,2
2077,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,3,1.3,all,0
2078,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,1.3,all,0
2079,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,1.3,all,0
2080,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,2.7,all,0
2081,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,2.1,all,0
2082,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,1.8,all,0
2083,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,1,1.5,all,0
2084,2020,2020-01-22T00:00:00Z,Green Island,Fished,Green Island.Fished.Strickland Bay,2,1.4,all,0
2085,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,2.4,all,2
2086,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1.9,all,0
2087,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,2.2,all,1
2088,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,0.9,all,2
2089,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.8,all,3
2090,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,2.3,all,0
2091,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,2.4,all,0
2092,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,2.3,all,2
2093,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,2.9,all,1
2094,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,2.9,all,0
2095,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1.5,all,0
2096,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,2,all,0
2097,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,2,all,0
2098,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.5,all,1
2099,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1,all,7
2100,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1,all,6
2101,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1.5,all,0
2102,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1.5,all,0
2103,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1,all,0
2104,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.5,all,2
2105,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.5,all,5
2106,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.5,all,3
2107,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.5,all,3
2108,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1.5,all,0
2109,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,1.5,all,0
2110,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,3,1.5,all,2
2111,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,4,2,all,1
2112,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,2,2,all,0
2113,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,2,all,0
2114,2020,2020-01-22T00:00:00Z,Green Island,No-take,Green Island.No-take.Mary Cove,1,2,all,0
2115,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,1.5,all,0
2116,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,2.5,all,0
2117,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,2.5,all,0
2118,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,2.5,all,0
2119,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,0,2.5,all,0
2120,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,2.5,all,1
2121,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,2.5,all,0
2122,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,2.5,all,0
2123,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,2.5,all,0
2124,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,2.5,all,0
2125,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,2.5,all,5
2126,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,0,2,all,0
2127,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,0,3,all,0
2128,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,0,3,all,0
2129,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,2,all,2
2130,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,3,all,0
2131,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,3,all,0
2132,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,2,all,0
2133,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,1,3.6,all,0
2134,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,3,all,0
2135,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,3,all,0
2136,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,3.5,all,0
2137,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,3.5,all,0
2138,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,3.5,all,0
2139,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,3.5,all,2
2140,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,4,all,0
2141,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,3,4,all,0
2142,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,4,all,0
2143,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,2,4,all,0
2144,2020,2020-01-23T00:00:00Z,Green Island,Fished,Green Island.Fished.West Salmon,4,4,all,1
2145,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1,all,0
2146,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,1.5,all,0
2147,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,3,all,0
2148,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1.5,all,0
2149,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0.5,all,0
2150,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0.5,all,0
2151,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0.5,all,0
2152,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,0.5,all,0
2153,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0.5,all,0
2154,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0.5,all,0
2155,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1.2,all,0
2156,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,1,all,0
2157,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1.4,all,0
2158,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1.55,all,0
2159,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,1,all,0
2160,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0.3,all,0
2161,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,0.6,all,0
2162,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,1,all,0
2163,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,0.5,all,0
2164,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,1.2,all,0
2165,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1.3,all,3
2166,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,1.4,all,2
2167,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,1.7,all,1
2168,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,2,1.2,all,0
2169,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,1,1.3,all,1
2170,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,1,all,2
2171,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,1.6,all,0
2172,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,3,1,all,4
2173,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,0.8,all,1
2174,2020,2020-01-28T00:00:00Z,Armstrong Bay,Fished,Armstrong Bay.Fished.Geordie Bay,4,1.7,all,0
2175,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0.5,all,0
2176,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0.7,all,0
2177,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,0.5,all,0
2178,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,0.5,all,0
2179,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,0.6,all,0
2180,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,1.1,all,0
2181,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,1.2,all,0
2182,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,1,all,0
2183,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,2,1.7,all,0
2184,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,1,0.5,all,0
2185,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,5,all,0
2186,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,3,all,0
2187,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,2,all,0
2188,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,4,3,all,0
2189,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,2,all,0
2190,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,3,all,0
2191,2020,2020-01-29T00:00:00Z,Parker Point,Fished,Parker Point.Fished.Fairbridge,3,2,all,0
